point_won,L: 0-0,0.20104775479249634,0.7989522452075036,2.395153045654297,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,312.41583824157715,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,282.0148468017578,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,271.09813690185547,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,189.23711776733398,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,196.0160732269287,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,195.33181190490723,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,258.3732604980469,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,183.9308738708496,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,182.97100067138672,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,174.2420196533203,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,154.73198890686035,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,168.02978515625,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,179.65078353881836,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,185.621976852417,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,182.71183967590332,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,179.9020767211914,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,168.19286346435547,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,171.5247631072998,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,269.91796493530273,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,182.2049617767334,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,183.427095413208,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,367.034912109375,0.0
point_won,L: 0-0,0.20104775479249634,0.7989522452075036,192.37303733825684,0.0
point_won,L: 1-1,0.19574879146128502,0.804251208538715,172.745943069458,0.0
point_won,L: 1-1,0.19574879146128502,0.804251208538715,165.62390327453613,0.0
point_won,L: 1-1,0.19574879146128502,0.804251208538715,183.9289665222168,0.0
point_won,L: 1-1,0.19574879146128502,0.804251208538715,158.33282470703125,0.0
point_won,L: 1-1,0.19574879146128502,0.804251208538715,2416.9538021087646,0.0
point_won,L: 1-1,0.19574879146128502,0.804251208538715,250.7011890411377,0.0
